## TT                      EE                      BB                      TE 
   8.491762420867e-01      8.198291209386e-01      8.108051291849e-01      8.343736645364e-01      
   8.589554520344e-01      8.236077314433e-01      8.120730658893e-01      8.410959227466e-01      
   8.687450742930e-01      8.268047206873e-01      8.132661549466e-01      8.475155033976e-01      
   8.775623216785e-01      8.292621968785e-01      8.143072113282e-01      8.530704887481e-01      
   8.844504847635e-01      8.307243435800e-01      8.151379023069e-01      8.571665814672e-01      
   8.884826447386e-01      8.310766180900e-01      8.157237596285e-01      8.593003849767e-01      
   8.889955874029e-01      8.303548613470e-01      8.160556760742e-01      8.591750739610e-01      
   8.854909407549e-01      8.285879698624e-01      8.161480224015e-01      8.565670673868e-01      
   8.780312270915e-01      8.259412587892e-01      8.160340453216e-01      8.515880559051e-01      
   8.668390215813e-01      8.227393829550e-01      8.157595973543e-01      8.445013923832e-01      
   8.525152735073e-01      8.190888214663e-01      8.153764153802e-01      8.356349266631e-01      
   8.358772331537e-01      8.153944424772e-01      8.149360711052e-01      8.255723169455e-01      
   8.179605823083e-01      8.117906031582e-01      8.144854020598e-01      8.148697530720e-01      
   7.998230902433e-01      8.085120512406e-01      8.140637956084e-01      8.041558352224e-01      
   7.824780782542e-01      8.056879064057e-01      8.137022608920e-01      7.939981893411e-01      
   7.667818459717e-01      8.033876058479e-01      8.134238819047e-01      7.848713470645e-01      
   7.534634292815e-01      8.016709076573e-01      8.132450483711e-01      7.771934837855e-01      
   7.430009235451e-01      8.004172650118e-01      8.131768138740e-01      7.711749264111e-01      
   7.356144024993e-01      7.996556863125e-01      8.132258126880e-01      7.669669092548e-01      
   7.313073673790e-01      7.992625722325e-01      8.133943537651e-01      7.645303182634e-01      
   7.300110094275e-01      7.991532410470e-01      8.136795783862e-01      7.638001467557e-01      
   7.313524636770e-01      7.992880346597e-01      8.140718819385e-01      7.645660686532e-01      
   7.349251614802e-01      7.995464330358e-01      8.145531008811e-01      7.665551457069e-01      
   7.401397804184e-01      7.999018215822e-01      8.150951721870e-01      7.694408090179e-01      
   7.464341591249e-01      8.002487350932e-01      8.156600063408e-01      7.728732054290e-01      
   7.532113089168e-01      8.005309629290e-01      8.162011369328e-01      7.765107690278e-01      
   7.597695313677e-01      8.008236475407e-01      8.166673455738e-01      7.800265427536e-01      
   7.655948951243e-01      8.009576468740e-01      8.170079996463e-01      7.830766792962e-01      
   7.700090047122e-01      8.009016285390e-01      8.171794048502e-01      7.853034228015e-01      
   7.726812949586e-01      8.006800559451e-01      8.171511756176e-01      7.865561025605e-01      
   7.733137212161e-01      8.002940543305e-01      8.169115278876e-01      7.866882312717e-01      
   7.718199497252e-01      7.997246884952e-01      8.164705065802e-01      7.856484384687e-01      
   7.684652226974e-01      7.991342485448e-01      8.158604387223e-01      7.836497165654e-01      
   7.636319108637e-01      7.984585217062e-01      8.151333004760e-01      7.808510784240e-01      
   7.580437193257e-01      7.978436632670e-01      8.143551500861e-01      7.776891268003e-01      
   7.525343738338e-01      7.973161274649e-01      8.135982549445e-01      7.746016994104e-01      
   7.481708458289e-01      7.969336252495e-01      8.129319628338e-01      7.721674070255e-01      
   7.457147555327e-01      7.967368801659e-01      8.124136533266e-01      7.708037673862e-01      
   7.461004353904e-01      7.967444038624e-01      8.120811759894e-01      7.710067098389e-01      
   7.498211364786e-01      7.970286729629e-01      8.119479927672e-01      7.730646450117e-01      
   7.570132008836e-01      7.974484738347e-01      8.120018106678e-01      7.769678382773e-01      
   7.674816335239e-01      7.980434962385e-01      8.122069034305e-01      7.826133950529e-01      
   7.805581513872e-01      7.987345567918e-01      8.125097068250e-01      7.895940533581e-01      
   7.953546475006e-01      7.995262759684e-01      8.128467622035e-01      7.974377338641e-01      
   8.105652666245e-01      8.003619296747e-01      8.131537679396e-01      8.054474414404e-01      
   8.250115244209e-01      8.012807990152e-01      8.133744100340e-01      8.130595879053e-01      
   8.375323690375e-01      8.023031512051e-01      8.134677606002e-01      8.197285275718e-01      
   8.472161307112e-01      8.034251469728e-01      8.134133072220e-01      8.250301475306e-01      
   8.534303835488e-01      8.046849840609e-01      8.132130538992e-01      8.286993511419e-01      
   8.561955493321e-01      8.062637939532e-01      8.128905661048e-01      8.308546635665e-01      
   8.557877114568e-01      8.079443068181e-01      8.124872668088e-01      8.315219836639e-01      
   8.528010191199e-01      8.098193691870e-01      8.120566650579e-01      8.310323599871e-01      
   8.482560184247e-01      8.119088774297e-01      8.116574461047e-01      8.298834807924e-01      
   8.431766980918e-01      8.139342533021e-01      8.113464204899e-01      8.284264579087e-01      
   8.384765055674e-01      8.159309874996e-01      8.111722098248e-01      8.271269329328e-01      
   8.350015013145e-01      8.177328907133e-01      8.111702852883e-01      8.263220869733e-01      
   8.330730385676e-01      8.192159068910e-01      8.113596586661e-01      8.261154185685e-01      
   8.329494864000e-01      8.203539074558e-01      8.117412497379e-01      8.266277069404e-01      
   8.343047759835e-01      8.208929227771e-01      8.122977816487e-01      8.275716803057e-01      
   8.368531029410e-01      8.209682619806e-01      8.129949993796e-01      8.288726304171e-01      
   8.399573740417e-01      8.205016600889e-01      8.137840307856e-01      8.301725241208e-01      
   8.431205126390e-01      8.196898983124e-01      8.146047595346e-01      8.313226613477e-01      
   8.458627381956e-01      8.186151702135e-01      8.153901079338e-01      8.321274357965e-01      
   8.480300144757e-01      8.174561164464e-01      8.160711133550e-01      8.326027397645e-01      
   8.494374555640e-01      8.162805632295e-01      8.165826254228e-01      8.326939922060e-01      
   8.504117716721e-01      8.152533919265e-01      8.168693612932e-01      8.326470328956e-01      
   8.509980806585e-01      8.144706042687e-01      8.168919396618e-01      8.325340359322e-01      
   8.515785973920e-01      8.140250064003e-01      8.166323772985e-01      8.325900991439e-01      
   8.521883812751e-01      8.138154342539e-01      8.160983950756e-01      8.327809181132e-01      
   8.528172470633e-01      8.139639905137e-01      8.153257888626e-01      8.331641672555e-01      
   8.531727016196e-01      8.143369061496e-01      8.143781386087e-01      8.335286547253e-01      
   8.527390248701e-01      8.147824722046e-01      8.133433140267e-01      8.335447263519e-01      
   8.508436756739e-01      8.153340209002e-01      8.123266047961e-01      8.328996309548e-01      
   8.467697573563e-01      8.159207110013e-01      8.114408128189e-01      8.312021309384e-01      
   8.398952879407e-01      8.164131211977e-01      8.107941946390e-01      8.280709712983e-01      
   8.298340027666e-01      8.168172285725e-01      8.104776113928e-01      8.232998908751e-01      
   8.165984093312e-01      8.171221828476e-01      8.105525265679e-01      8.168602541087e-01      
   8.004777792545e-01      8.172567247002e-01      8.110415287137e-01      8.088237435120e-01      
   7.823295634759e-01      8.173887484367e-01      8.119228388084e-01      7.996670449347e-01      
   7.633705457369e-01      8.174187511846e-01      8.131298216366e-01      7.899325276170e-01      
   7.449688192735e-01      8.173949554880e-01      8.145559123703e-01      7.803420755477e-01      
   7.286598609126e-01      8.172783553408e-01      8.160646633270e-01      7.716980839224e-01      
   7.157907381800e-01      8.170967301748e-01      8.175038957727e-01      7.647681162655e-01      
   7.074782561032e-01      8.167924094190e-01      8.187223084586e-01      7.601729207319e-01      
   7.044671479869e-01      8.163836288645e-01      8.195864586302e-01      7.583636638773e-01      
   7.070046107445e-01      8.158154410352e-01      8.199958908990e-01      7.594638097555e-01      
   7.146566921288e-01      8.152020819199e-01      8.198943987565e-01      7.632755880292e-01      
   7.266742411981e-01      8.143587686786e-01      8.192759454575e-01      7.692681848956e-01      
   7.419710843464e-01      8.134341611588e-01      8.181845515863e-01      7.768813465384e-01      
   7.590475515629e-01      8.124348181445e-01      8.167083291247e-01      7.852876285267e-01      
   7.764369513423e-01      8.114573245956e-01      8.149686497826e-01      7.937540244014e-01      
   7.926879780995e-01      8.105613502497e-01      8.131060534008e-01      8.015748485669e-01      
   8.065830265448e-01      8.097602006830e-01      8.112648565560e-01      8.081700523049e-01      
   8.170531929789e-01      8.090931151136e-01      8.095784869561e-01      8.130634127304e-01      
   8.235123932671e-01      8.085389298200e-01      8.081573554072e-01      8.159913168323e-01      
   8.256974623269e-01      8.081769336859e-01      8.070806188268e-01      8.168902271760e-01      
   8.237489255859e-01      8.079446530509e-01      8.063925459950e-01      8.158085191290e-01      
   8.180811080774e-01      8.078061732892e-01      8.061034646184e-01      8.129274071873e-01      
   8.092414655692e-01      8.077201494738e-01      8.061945638459e-01      8.084804496894e-01      
   7.983083865638e-01      8.076496704250e-01      8.066252790750e-01      8.029654446523e-01      
   7.862777913354e-01      8.075291581566e-01      8.073417004514e-01      7.968326316827e-01      
   7.741912302846e-01      8.073976188011e-01      8.082844715724e-01      7.906201084140e-01      
   7.633295041572e-01      8.072757529437e-01      8.093949567219e-01      7.849951593562e-01      
   7.547143837887e-01      8.071197140368e-01      8.106189651165e-01      7.804773267834e-01      
   7.493841162321e-01      8.070733729540e-01      8.119079062128e-01      7.776940055868e-01      
   7.481106186366e-01      8.072019028016e-01      8.132177908048e-01      7.770947914312e-01      
   7.515343807325e-01      8.075656378358e-01      8.145068980091e-01      7.790464309217e-01      
   7.597726895027e-01      8.081191802787e-01      8.157331465147e-01      7.835731510453e-01      
   7.728611671093e-01      8.089231355308e-01      8.168522198948e-01      7.906865868522e-01      
   7.901555340356e-01      8.100076743813e-01      8.178173036006e-01      8.000200288266e-01      
   8.108354856307e-01      8.113257514789e-01      8.185809204258e-01      8.110805815115e-01      
   8.335763269526e-01      8.126621846101e-01      8.190988552884e-01      8.230528287422e-01      
   8.569816068314e-01      8.140116694845e-01      8.193356266184e-01      8.352203472703e-01      
   8.794512898794e-01      8.153667455480e-01      8.192705038068e-01      8.468030090269e-01      
   8.993694292624e-01      8.164445651612e-01      8.189028012865e-01      8.569044769363e-01      
   9.154029870715e-01      8.172201844331e-01      8.182551773757e-01      8.649195326302e-01      
   9.264640475211e-01      8.177547791222e-01      8.173739433118e-01      8.704139259831e-01      
   9.320165001011e-01      8.179571464400e-01      8.163258881982e-01      8.731263120865e-01      
   9.319547597555e-01      8.178251309142e-01      8.151917422000e-01      8.730269316597e-01      
   9.268048445308e-01      8.175948369408e-01      8.140570111422e-01      8.704888602045e-01      
   9.175252709365e-01      8.172286738908e-01      8.130014147181e-01      8.659260709950e-01      
   9.053959401127e-01      8.169012464149e-01      8.120884728797e-01      8.600110882873e-01      
   8.920431047861e-01      8.167837272200e-01      8.113568663730e-01      8.535843789387e-01      
   8.790220031189e-01      8.168686880051e-01      8.108150286976e-01      8.473756843427e-01      
   8.675978765117e-01      8.173210940871e-01      8.104400142054e-01      8.420843459287e-01      
   8.590206984340e-01      8.179948936227e-01      8.101810706877e-01      8.382568489641e-01      
   8.538000828968e-01      8.190167467350e-01      8.099676066129e-01      8.362275804207e-01      
   8.521691956918e-01      8.201450793402e-01      8.097205043009e-01      8.360038113621e-01      
   8.537560118421e-01      8.214349547120e-01      8.093651300208e-01      8.374395685198e-01      
   8.578698691347e-01      8.225917319497e-01      8.088440531468e-01      8.400456305696e-01      
   8.634602169104e-01      8.236607982590e-01      8.081274802639e-01      8.433257564698e-01      
   8.694392244172e-01      8.243069272608e-01      8.072197362128e-01      8.465723687431e-01      
   8.747198459145e-01      8.246343362229e-01      8.061607152795e-01      8.493079650614e-01      
   8.784031247954e-01      8.245621902958e-01      8.050219732299e-01      8.510569925358e-01      
   8.798870466512e-01      8.241176285562e-01      8.038979153536e-01      8.515459038029e-01      
   8.788425097723e-01      8.233128045540e-01      8.028932494513e-01      8.506246478217e-01      
   8.755476374029e-01      8.223183168365e-01      8.021084264544e-01      8.485156801729e-01      
   8.703011324239e-01      8.212660353321e-01      8.016251132107e-01      8.454281522228e-01      
   8.637877825129e-01      8.202274284629e-01      8.014937794161e-01      8.417258648682e-01      
   8.568377470944e-01      8.192563965131e-01      8.017252122940e-01      8.378363832402e-01      
   8.500329403047e-01      8.186361321419e-01      8.022872234194e-01      8.341868366525e-01      
   8.441166652290e-01      8.182211743157e-01      8.031070612996e-01      8.310680652528e-01      
   8.394800909487e-01      8.180808754511e-01      8.040792147163e-01      8.287114140200e-01      
   8.363165866358e-01      8.182464186808e-01      8.050775268552e-01      8.272321632396e-01      
   8.346519222993e-01      8.185112385619e-01      8.059699630987e-01      8.265421820387e-01      
   8.341467060077e-01      8.188507523245e-01      8.066340643942e-01      8.264633432666e-01      
   8.344136506144e-01      8.191661837722e-01      8.069710948332e-01      8.267547676677e-01      
   8.348967967517e-01      8.192936204304e-01      8.069171299609e-01      8.270584134730e-01      
   8.350900793448e-01      8.191577674024e-01      8.064497770732e-01      8.270855608557e-01      
   8.344518267584e-01      8.187852756956e-01      8.055898063415e-01      8.265814352059e-01      
   8.326020308946e-01      8.180864113089e-01      8.043976345357e-01      8.253123090703e-01      
   8.292817030110e-01      8.170738381411e-01      8.029652665172e-01      8.231551396787e-01      
   8.243000329043e-01      8.157079493260e-01      8.014048782397e-01      8.199927374493e-01      
   8.176160976051e-01      8.142790267227e-01      7.998356319805e-01      8.159458561637e-01      
   8.094086378095e-01      8.125436024802e-01      7.983704827658e-01      8.109746053017e-01      
   7.999632688813e-01      8.107332223591e-01      7.971046401146e-01      8.053302420430e-01      
   7.897337800960e-01      8.089761619794e-01      7.961070195610e-01      7.992970676836e-01      
   7.792275886426e-01      8.072145664020e-01      7.954155258485e-01      7.930976359154e-01      
   7.690574506208e-01      8.055449289274e-01      7.950364456436e-01      7.870897848412e-01      
   7.600719575958e-01      8.041014222846e-01      7.949476778733e-01      7.817767853687e-01      
   7.528598011654e-01      8.029119289671e-01      7.951050592116e-01      7.774831928701e-01      
   7.482429072695e-01      8.021939246856e-01      7.954506938126e-01      7.747489363663e-01      
   7.468529811691e-01      8.017702831203e-01      7.959219989886e-01      7.738246094311e-01      
   7.491233772457e-01      8.019127996356e-01      7.964601533790e-01      7.750687870890e-01      
   7.553411776947e-01      8.025376064419e-01      7.970167922037e-01      7.785818523406e-01      
   7.653394642651e-01      8.037242784538e-01      7.975581247261e-01      7.842970793574e-01      
   7.787749515090e-01      8.055155897057e-01      7.980661077994e-01      7.920324263014e-01      
   7.948782476596e-01      8.076454817351e-01      7.985368178668e-01      8.012364352997e-01      
   8.126517418840e-01      8.102066364197e-01      7.989766251954e-01      8.114282681620e-01      
   8.309204465393e-01      8.128229619639e-01      7.993971005708e-01      8.218218897744e-01      
   8.481711527884e-01      8.153790014050e-01      7.998097227398e-01      8.316134604377e-01      
   8.632225246190e-01      8.177770044187e-01      8.002213966522e-01      8.401925555072e-01      
   8.748899354359e-01      8.197629811911e-01      8.006315688897e-01      8.468780205479e-01      
   8.822386054011e-01      8.211228747215e-01      8.010313898606e-01      8.511323633004e-01      
   8.849245548752e-01      8.218171996598e-01      8.014049799187e-01      8.527873237788e-01      
   8.827814474707e-01      8.218491242384e-01      8.017324645171e-01      8.517706026259e-01      
   8.762406124592e-01      8.211458011010e-01      8.019941074820e-01      8.482460136511e-01      
   8.659583011360e-01      8.199056275212e-01      8.021746483930e-01      8.426174009003e-01      
   8.529974090622e-01      8.181866796692e-01      8.022668913387e-01      8.354107480079e-01      
   8.384229472198e-01      8.161794122303e-01      8.022737274358e-01      8.272264189823e-01      
   8.234366602139e-01      8.140003741777e-01      8.022080912924e-01      8.187049221335e-01      
   8.090119182444e-01      8.118165341736e-01      8.020907919675e-01      8.104130129596e-01      
   7.958952744590e-01      8.097092042363e-01      8.019466234664e-01      8.027725265215e-01      
   7.846369742476e-01      8.077561420303e-01      8.017995396857e-01      7.961126397769e-01      
   7.753874238402e-01      8.059989887305e-01      8.016678879613e-01      7.905450521568e-01      
   7.680864672293e-01      8.044393292979e-01      8.015606939132e-01      7.860527733815e-01      
   7.623817089082e-01      8.030848536185e-01      8.014757883602e-01      7.824686595001e-01      
   7.579047647315e-01      8.019056168610e-01      8.014002134826e-01      7.795948228945e-01      
   7.542818559839e-01      8.009025287998e-01      8.013129091622e-01      7.772427200594e-01      
   7.511969042915e-01      8.000912486376e-01      8.011892363541e-01      7.752587110941e-01      
   7.484587539538e-01      7.994793204508e-01      8.010065163380e-01      7.735485091424e-01      
   7.460901630014e-01      7.991062537981e-01      8.007495218853e-01      7.721433255242e-01      
   7.442603475170e-01      7.990325664055e-01      8.004148059389e-01      7.711603306384e-01      
   7.434123121303e-01      7.992565340506e-01      8.000129258975e-01      7.708288707384e-01      
   7.438153707193e-01      7.997711149577e-01      7.995680034342e-01      7.712859705471e-01      
   7.457960487976e-01      8.005207058193e-01      7.991145840781e-01      7.726740447178e-01      
   7.497400048330e-01      8.014344235794e-01      7.986923161439e-01      7.751564026748e-01      
   7.555932464724e-01      8.023627558466e-01      7.983394273383e-01      7.786269193514e-01      
   7.632861041557e-01      8.031847543597e-01      7.980862329105e-01      7.829813293256e-01      
   7.722935291870e-01      8.038041806780e-01      7.979499068077e-01      7.878913424268e-01      
   7.822276056832e-01      8.040670818054e-01      7.979314956796e-01      7.930721708705e-01      
   7.923113061825e-01      8.039094365099e-01      7.980157171372e-01      7.980893030818e-01      
   8.018162138521e-01      8.033475910844e-01      7.981735523008e-01      8.025815372225e-01      
   8.100953729214e-01      8.024037008930e-01      7.983671198452e-01      8.062403644748e-01      
   8.165405051240e-01      8.012262546412e-01      7.985558968002e-01      8.088471367838e-01      
   8.208290755476e-01      7.999504448087e-01      7.987031042913e-01      8.103225185667e-01      
   8.228949737884e-01      7.987551092143e-01      7.987810531139e-01      8.107352000871e-01      
   8.227673147944e-01      7.978349597640e-01      7.987744593751e-01      8.102052378836e-01      
   8.206953725658e-01      7.972759591729e-01      7.986811648271e-01      8.089009150391e-01      
   8.171869915152e-01      7.972285976767e-01      7.985102505442e-01      8.071461077682e-01      
   8.125915791012e-01      7.976768727990e-01      7.982780965305e-01      8.050996892809e-01      
   8.075029681814e-01      7.985541586932e-01      7.980033806303e-01      8.030160978451e-01      
   8.022610264368e-01      7.997493171833e-01      7.977022191509e-01      8.010041873146e-01      
   7.971660660502e-01      8.011124410387e-01      7.973845783973e-01      7.991368175017e-01      
   7.924043443249e-01      8.024480609736e-01      7.970527530810e-01      7.974103897057e-01      
   7.880618297034e-01      8.035634297531e-01      7.967021999194e-01      7.957748844579e-01      
   7.841579378616e-01      8.042651177876e-01      7.963244536201e-01      7.941478931901e-01      
   7.807203273861e-01      8.044695174420e-01      7.959113612379e-01      7.925059652959e-01      
   7.777079069106e-01      8.041162141805e-01      7.954595492687e-01      7.908018322204e-01      
   7.752254838939e-01      8.032118861120e-01      7.949739481032e-01      7.890946223872e-01      
   7.734453974068e-01      8.018426334941e-01      7.944693611443e-01      7.875160279769e-01      
   7.725362166203e-01      8.002668810255e-01      7.939694593490e-01      7.862793069603e-01      
   7.726880676575e-01      7.983576299455e-01      7.935031415289e-01      7.854179870503e-01      
   7.741505018564e-01      7.964661883283e-01      7.930988216110e-01      7.852290744783e-01      
   7.769920423322e-01      7.946627522989e-01      7.927777536777e-01      7.857777261249e-01      
   7.811659960487e-01      7.931059073029e-01      7.925478501980e-01      7.871133120780e-01      
   7.864127250592e-01      7.917321835106e-01      7.923994890311e-01      7.890679716930e-01      
   7.923742613674e-01      7.907329297946e-01      7.923045078611e-01      7.915531701566e-01      
   7.984034767960e-01      7.900066337695e-01      7.922189993903e-01      7.941939581068e-01      
   8.038712107958e-01      7.894511185213e-01      7.920897666782e-01      7.966285373434e-01      
   8.079695917436e-01      7.889148048935e-01      7.918635348240e-01      7.983853535920e-01      
   8.101617834264e-01      7.885477974327e-01      7.914974008560e-01      7.992817337366e-01      
   8.099331436152e-01      7.881371815128e-01      7.909686600400e-01      7.989608407316e-01      
   8.071307612683e-01      7.877245258412e-01      7.902821390327e-01      7.973686074909e-01      
   8.018552801787e-01      7.872324975786e-01      7.894734990173e-01      7.945102484623e-01      
   7.945989784732e-01      7.868258368536e-01      7.886075948146e-01      7.907028558189e-01      
   7.861118207322e-01      7.863342733883e-01      7.877717923396e-01      7.862230391927e-01      
   7.773529835146e-01      7.860147508731e-01      7.870650237288e-01      7.816718695704e-01      
   7.693148501252e-01      7.857722932200e-01      7.865841422255e-01      7.775000282901e-01      
   7.631096617777e-01      7.856987533586e-01      7.864096762809e-01      7.743218387303e-01      
   7.595280680427e-01      7.858545325456e-01      7.865932594090e-01      7.725791706142e-01      
   7.591174062660e-01      7.861401237747e-01      7.871487825604e-01      7.725106159280e-01      
   7.622015456059e-01      7.864944565190e-01      7.880487174175e-01      7.742527302950e-01      
   7.685472269408e-01      7.868971506059e-01      7.892262084043e-01      7.776680673564e-01      
   7.777306656711e-01      7.871377180195e-01      7.905825936848e-01      7.824200543251e-01      
   7.889594698453e-01      7.872541864877e-01      7.919991647477e-01      7.881063669359e-01      
   8.013349638487e-01      7.871819370752e-01      7.933513539738e-01      7.942269254366e-01      
   8.138104315273e-01      7.868314299447e-01      7.945232389644e-01      8.002072391216e-01      
   8.254724934275e-01      7.862650650150e-01      7.954202982971e-01      8.056303021317e-01      
   8.357160214209e-01      7.855242692416e-01      7.959787172598e-01      8.102315823393e-01      
   8.438950030729e-01      7.846285417605e-01      7.961701517597e-01      8.137223762808e-01      
   8.497572071780e-01      7.837778570335e-01      7.960016097218e-01      8.161010248987e-01      
   8.533291768010e-01      7.830158504680e-01      7.955108765256e-01      8.174168282474e-01      
   8.547949618668e-01      7.823795815751e-01      7.947585638068e-01      8.177861117663e-01      
   8.544599622454e-01      7.820830201173e-01      7.938182866845e-01      8.174708727791e-01      
   8.526742035762e-01      7.820038039169e-01      7.927666055239e-01      8.165748408434e-01      
   8.497289225571e-01      7.822300610998e-01      7.916742014196e-01      8.152812441177e-01      
   8.459568556628e-01      7.827128535725e-01      7.905993520250e-01      8.137206550746e-01      
   8.414617746434e-01      7.833283286037e-01      7.895842442783e-01      8.118748952365e-01      
   8.363500212648e-01      7.840301678722e-01      7.886541239327e-01      8.097676503616e-01      
   8.307308467668e-01      7.847220791468e-01      7.878188398416e-01      8.073988093168e-01      
   8.246574799697e-01      7.852754340858e-01      7.870760552437e-01      8.047255809003e-01      
   8.183915115916e-01      7.857180916696e-01      7.864152873569e-01      8.018884066541e-01      
   8.120414245180e-01      7.860170426045e-01      7.858219852876e-01      7.989232747717e-01      
   8.059664765808e-01      7.860446093943e-01      7.852810284880e-01      7.959432167365e-01      
   8.006808145137e-01      7.860410448632e-01      7.847792762926e-01      7.933271607869e-01      
   7.965533758790e-01      7.858853416310e-01      7.843070691916e-01      7.912013788726e-01      
   7.941606527011e-01      7.857166098405e-01      7.838588179402e-01      7.899273483739e-01      
   7.937804406970e-01      7.855862530722e-01      7.834329669752e-01      7.896727183898e-01      
   7.954593852000e-01      7.854929162009e-01      7.830316536212e-01      7.904604431596e-01      
   7.991401765150e-01      7.855321116428e-01      7.826603064848e-01      7.923069293881e-01      
   8.043964646937e-01      7.856195729735e-01      7.823272733180e-01      7.949525816639e-01      
   8.105639217274e-01      7.858031013574e-01      7.820434033206e-01      7.980874911573e-01      
   8.169179507063e-01      7.860363217724e-01      7.818213957978e-01      8.013283853471e-01      
   8.225139152757e-01      7.862285494689e-01      7.816747087825e-01      8.041666012246e-01      
   8.266382537779e-01      7.863279718659e-01      7.816159036544e-01      8.062312209037e-01      
   8.284714026082e-01      7.863272313304e-01      7.816544566465e-01      8.071242929372e-01      
   8.276385248260e-01      7.861970384733e-01      7.817942475546e-01      8.066516950609e-01      
   8.240836032155e-01      7.859256087501e-01      7.820310913421e-01      8.047784835084e-01      
   8.180462490436e-01      7.855178167145e-01      7.823507731164e-01      8.016170554075e-01      
   8.100678185124e-01      7.849579177929e-01      7.827280602191e-01      7.974140380571e-01      
   8.009158662306e-01      7.844042739126e-01      7.831270887331e-01      7.926170755893e-01      
   7.914016692004e-01      7.837482680137e-01      7.835033575450e-01      7.875656718896e-01      
   7.825217024765e-01      7.830767263734e-01      7.838073251794e-01      7.827991652342e-01      
   7.749614630587e-01      7.823697271962e-01      7.839893238963e-01      7.786567847523e-01      
   7.692250311763e-01      7.816313168678e-01      7.840052315668e-01      7.754033621839e-01      
   7.656447138880e-01      7.808889788382e-01      7.838221357752e-01      7.732292795677e-01      
   7.642133530632e-01      7.801341170775e-01      7.834231423369e-01      7.721327019696e-01      
   7.644603219992e-01      7.793887844563e-01      7.828105526064e-01      7.718884641760e-01      
   7.659941220406e-01      7.785888234372e-01      7.820068528763e-01      7.722657976626e-01      
   7.680325395614e-01      7.777980743902e-01      7.810532800549e-01      7.728998837753e-01      
   7.699100885980e-01      7.770273513872e-01      7.800060844580e-01      7.734605335436e-01      
   7.710246876224e-01      7.762937537326e-01      7.789309370139e-01      7.736547349916e-01      
   7.708383789145e-01      7.755884206445e-01      7.778961754175e-01      7.732097521853e-01      
   7.690423679879e-01      7.749571993119e-01      7.769657251115e-01      7.719941189207e-01      
   7.655021383801e-01      7.744087832816e-01      7.761925577154e-01      7.699425820036e-01      
   7.603643045871e-01      7.739394428593e-01      7.756134641190e-01      7.671218457730e-01      
   7.539090875153e-01      7.735579803489e-01      7.752457329870e-01      7.636703419048e-01      
   7.465782236316e-01      7.731772788571e-01      7.750860604480e-01      7.597613568756e-01      
   7.388066029350e-01      7.728084403130e-01      7.751117108571e-01      7.556162905253e-01      
   7.310100347746e-01      7.724031470470e-01      7.752836522365e-01      7.514216202524e-01      
   7.238027958422e-01      7.718900169887e-01      7.755511560737e-01      7.474597998415e-01      
   7.174449593470e-01      7.712870339583e-01      7.758572190513e-01      7.438790188754e-01      
   7.123103668813e-01      7.704993377455e-01      7.761441467588e-01      7.408337640465e-01      
   7.087671823262e-01      7.695831776110e-01      7.763587196281e-01      7.385494569499e-01      
   7.068876097648e-01      7.685898167514e-01      7.764565018319e-01      7.370933580307e-01      
   7.067837484696e-01      7.675393962704e-01      7.764050135580e-01      7.365353838032e-01      
   7.085019518491e-01      7.665162523654e-01      7.761856360119e-01      7.369384376764e-01      
   7.120621148114e-01      7.655367914714e-01      7.757942440706e-01      7.383154791152e-01      
   7.173827406387e-01      7.646892395218e-01      7.752406629181e-01      7.406583979036e-01      
   7.243139048454e-01      7.640741333820e-01      7.745471239546e-01      7.439284368414e-01      
   7.325951652990e-01      7.636780485228e-01      7.737459488301e-01      7.479751641550e-01      
   7.418921259723e-01      7.635624874963e-01      7.728767128588e-01      7.526493188473e-01      
   7.519628298335e-01      7.636721278399e-01      7.719831288698e-01      7.577948629514e-01      
   7.623608320198e-01      7.640035800182e-01      7.711098587358e-01      7.631817640174e-01      
   7.725285305629e-01      7.645152726794e-01      7.702994207265e-01      7.685114574266e-01      
   7.822408100978e-01      7.651574931570e-01      7.695893347934e-01      7.736520001264e-01      
   7.908978327053e-01      7.659017632363e-01      7.690096424944e-01      7.782994568987e-01      
   7.983039347580e-01      7.667003079242e-01      7.685809449038e-01      7.823425545092e-01      
   8.042369227319e-01      7.674452593640e-01      7.683131005942e-01      7.856257466225e-01      
   8.085444870201e-01      7.681974877905e-01      7.682046977767e-01      7.881128369057e-01      
   8.111900913949e-01      7.689130694756e-01      7.682433538415e-01      7.897687402668e-01      
   8.124196209769e-01      7.695778562337e-01      7.684068129647e-01      7.907086380416e-01      
   8.123419420378e-01      7.701370451213e-01      7.686647302902e-01      7.909580411559e-01      
   8.111595566258e-01      7.706476358713e-01      7.689809706173e-01      7.906441643547e-01      
   8.092220063551e-01      7.710749621125e-01      7.693162203453e-01      7.899182412699e-01      
   8.067705201856e-01      7.713809702327e-01      7.696307096906e-01      7.888773203838e-01      
   8.039126638896e-01      7.715680952188e-01      7.698868564768e-01      7.875743538229e-01      
   8.007866273560e-01      7.716367392949e-01      7.700516636512e-01      7.860765751528e-01      
   7.976065226015e-01      7.715452306124e-01      7.700987284694e-01      7.844676592560e-01      
   7.942836468111e-01      7.712792127548e-01      7.700097562695e-01      7.826969182362e-01      
   7.909386702042e-01      7.708119983476e-01      7.697755181112e-01      7.808104872185e-01      
